"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","GeneSymbol","GeneBiotype"
"ENSG00000000005",189.254088440821,-4.0881478291654,0.203173446929307,7.14302514985161e-92,1.70561255847662e-90,"TNMD","protein_coding"
"ENSG00000000971",3830.00340167935,-1.40392962571989,0.0974500202352475,3.72659334657071e-48,2.69357975080169e-47,"CFH","protein_coding"
"ENSG00000001617",6652.90723000278,1.33502291839957,0.0643160166180099,8.20930994692193e-97,2.21822670379589e-95,"SEMA3F","protein_coding"
"ENSG00000001626",47.6220536745268,-1.54257558298325,0.18706754640844,1.40768194234021e-17,3.75248104787887e-17,"CFTR","protein_coding"
"ENSG00000002726",84.8352433757829,2.12949640968289,0.199341188976132,1.63372363041989e-27,6.27185942861766e-27,"AOC1","protein_coding"
"ENSG00000003096",867.480262136178,-2.78289884983041,0.143311435926864,3.56570428610416e-85,7.09516146008008e-84,"KLHL13","protein_coding"
"ENSG00000003137",466.421455980517,-2.53176490652129,0.127198598676591,3.54170964844272e-89,7.73296241528984e-88,"CYP26B1","protein_coding"
"ENSG00000003249",1893.82398302711,1.52813034406302,0.102192868618613,1.32719604933731e-51,1.05986804053815e-50,"DBNDD1","protein_coding"
"ENSG00000003400",664.603962088043,-1.05836686685824,0.0787788212999457,4.69205460348548e-42,2.85251163579179e-41,"CASP10","protein_coding"
"ENSG00000003402",5355.72545742333,-1.08198249566246,0.0541958703830813,1.30643306250319e-89,2.9052171960606e-88,"CFLAR","protein_coding"
"ENSG00000003436",1623.0814236354,-1.85679699293016,0.112105169000951,1.81806496862032e-62,1.94319401153996e-61,"TFPI","protein_coding"
"ENSG00000003989",17656.510290336,1.60202035971172,0.172927516524458,1.83363011316698e-21,5.6940286524724e-21,"SLC7A2","protein_coding"
"ENSG00000004478",16179.153889611,1.40596498997057,0.0764013013986224,9.97922995543937e-77,1.56561376579559e-75,"FKBP4","protein_coding"
"ENSG00000004776",642.184465563212,-4.09877092185855,0.165894386460468,1.33975703854653e-136,1.14484619222803e-134,"HSPB6","protein_coding"
"ENSG00000004799",8953.02326394328,-3.20494615995688,0.147975927902629,1.9570726836837e-105,6.61553444922318e-104,"PDK4","protein_coding"
"ENSG00000004838",862.463258512105,2.97661376288993,0.116420233852983,1.78733331979568e-145,1.8458876751804e-143,"ZMYND10","protein_coding"
"ENSG00000004846",85.9071542905546,-3.18784135922177,0.18620964479331,4.16051398837809e-67,5.04233927144397e-66,"ABCB5","protein_coding"
"ENSG00000004848",65.5744522500834,1.80460376779717,0.275449016659045,5.61604241721416e-12,1.19595772361016e-11,"ARX","protein_coding"
"ENSG00000004948",41.5033572683462,-1.30402534370952,0.165027010599235,2.25316155459578e-16,5.7321628547779e-16,"CALCR","protein_coding"
"ENSG00000005001",755.774908195542,1.43693731173913,0.106061324618758,6.5760247228039e-43,4.08038334624699e-42,"PRSS22","protein_coding"
"ENSG00000005020",2090.03800030145,-1.23893190802679,0.0740002602989551,5.40614712039437e-64,6.03895690940404e-63,"SKAP2","protein_coding"
"ENSG00000005102",639.598230692593,-2.38768939964592,0.155754341804803,5.44664800714539e-54,4.64718056524508e-53,"MEOX1","protein_coding"
"ENSG00000005108",431.099176296851,-1.04925500343554,0.100158025247875,1.41136509334886e-26,5.26571808099172e-26,"THSD7A","protein_coding"
"ENSG00000005187",259.545202619077,-2.01456360307189,0.1082334685888,3.81864185429299e-78,6.24713478864609e-77,"ACSM3","protein_coding"
"ENSG00000005249",5985.08435369059,-2.31584241531826,0.117046655127613,4.93676623079178e-88,1.05463861331407e-86,"PRKAR2B","protein_coding"
"ENSG00000005381",14.4680366353462,-1.51924772427248,0.123383455094922,6.7313080903716e-36,3.38657622215528e-35,"MPO","protein_coding"
"ENSG00000005448",823.733762338486,1.05426550861149,0.0769660882170052,1.31082084473945e-43,8.29874317425496e-43,"WDR54","protein_coding"
"ENSG00000005513",95.2780731453803,-2.38168934722431,0.126622598068353,7.27834024518662e-80,1.24896615379686e-78,"SOX8","protein_coding"
"ENSG00000005810",4834.67908382272,-1.14666517399004,0.0761111253394333,2.70213392908557e-52,2.20600012425928e-51,"MYCBP2","protein_coding"
"ENSG00000005981",16.2719050894167,-1.52957542560164,0.194225856800227,2.87597953244517e-16,7.2945968734642e-16,"ASB4","protein_coding"
"ENSG00000006071",930.740433984573,1.31349234430361,0.164255340426278,1.04134947960975e-16,2.68413369158637e-16,"ABCC8","protein_coding"
"ENSG00000006118",4022.08196262107,1.73992876500291,0.112118449011858,3.19049577197067e-55,2.79296962170329e-54,"TMEM132A","protein_coding"
"ENSG00000006210",5907.19895983201,-2.88345860428405,0.118212727829848,1.20289040279383e-132,8.95993674364219e-131,"CX3CL1","protein_coding"
"ENSG00000006468",935.282010635111,-1.07973352470107,0.092346186074929,1.63634139433092e-32,7.46711060779798e-32,"ETV1","protein_coding"
"ENSG00000006611",13.4831119748838,-1.21320345030301,0.214431016725109,1.41614355782355e-09,2.71518914036465e-09,"USH1C","protein_coding"
"ENSG00000006625",1978.41012813043,1.13028043204367,0.0800262606361849,2.79218950671691e-46,1.90684454994209e-45,"GGCT","protein_coding"
"ENSG00000006704",2063.13400556281,1.03709305186995,0.0499029482423145,8.24559678278213e-97,2.22446115771401e-95,"GTF2IRD1","protein_coding"
"ENSG00000006747",1004.32648172137,1.15356792985996,0.182649674626848,2.71390647414156e-11,5.60013503134335e-11,"SCIN","protein_coding"
"ENSG00000006788",33.3555513889779,1.23525972392254,0.142468181477722,3.75331404371356e-19,1.0619040102836e-18,"MYH13","protein_coding"
"ENSG00000007062",2398.61822911822,-1.87832670172959,0.204695326380086,5.47680516657669e-21,1.66992461826032e-20,"PROM1","protein_coding"
"ENSG00000007174",84.504265048485,-1.10140499782025,0.170341090866629,1.12373817133575e-11,2.36137915070104e-11,"DNAH9","protein_coding"
"ENSG00000007216",459.786796407771,-1.80448616952189,0.216683903718271,9.18164515083719e-18,2.46238353463746e-17,"SLC13A2","protein_coding"
"ENSG00000007255",1674.04070786035,1.01586758744538,0.0881521022898774,1.38455891778061e-31,6.140059226006e-31,"TRAPPC6A","protein_coding"
"ENSG00000007306",38.2933135539347,1.33452394374497,0.186087359182812,6.01704762671614e-14,1.39135961192499e-13,"CEACAM7","protein_coding"
"ENSG00000007314",360.211690226865,-3.41425912389702,0.139536193135991,9.80334512136172e-134,7.60504662548402e-132,"SCN4A","protein_coding"
"ENSG00000007350",5.21438989778689,-1.95795107062455,0.157536323854209,2.57574797144335e-36,1.31434196275469e-35,"TKTL1","protein_coding"
"ENSG00000007372",11.1660512582266,1.0332956355832,0.206308772529155,6.96274884676198e-08,1.22695398394631e-07,"PAX6","protein_coding"
"ENSG00000007376",1539.36703702552,1.31355301821637,0.0770279400312341,2.61230696551066e-66,3.09469215041566e-65,"RPUSD1","protein_coding"
"ENSG00000007402",1208.38592291585,1.5750606176067,0.123488929902745,2.77287524815366e-38,1.50819327713792e-37,"CACNA2D2","protein_coding"
"ENSG00000007516",1359.70391567743,1.50515945771029,0.144787666085892,2.20973732583578e-26,8.19535539614884e-26,"BAIAP3","protein_coding"
"ENSG00000007541",4052.65781926129,1.53599694255321,0.0818756432091168,1.46805217122447e-79,2.50133504558631e-78,"PIGQ","protein_coding"
"ENSG00000007908",730.901758637659,-1.54768130163483,0.167240930062124,1.89544024849282e-21,5.8827140750605e-21,"SELE","protein_coding"
"ENSG00000007933",194.416992816246,-1.11312668777935,0.118444357113041,6.03470781504281e-22,1.90776096447757e-21,"FMO3","protein_coding"
"ENSG00000007968",288.981698036561,1.53163322029134,0.0984328993945949,1.22574285347597e-55,1.08372663841462e-54,"E2F2","protein_coding"
"ENSG00000008056",119.930673002512,2.04877671949315,0.170858641300269,5.56366067530185e-34,2.64796900786066e-33,"SYN1","protein_coding"
"ENSG00000008283",10532.0707450521,1.1672551561544,0.0766132557994281,1.94528699848868e-53,1.63586853390304e-52,"CYB561","protein_coding"
"ENSG00000008300",697.621437119278,2.23508943805209,0.137257460064271,1.7156842124168e-60,1.7380553776727e-59,"CELSR3","protein_coding"
"ENSG00000008311",996.391107040291,-1.42511178128373,0.0843598664143917,4.05600840846954e-65,4.66704344143379e-64,"AASS","protein_coding"
"ENSG00000008323",862.604125365323,-1.06539253960799,0.0905045406466468,6.64001184771606e-33,3.06492896749252e-32,"PLEKHG6","protein_coding"
"ENSG00000008394",10800.888177122,-1.36504276489385,0.126361060525382,2.63696287330413e-28,1.04105612122893e-27,"MGST1","protein_coding"
"ENSG00000008516",285.095385823332,1.39660293770765,0.159399535136365,1.53039725907433e-19,4.39936944317918e-19,"MMP25","protein_coding"
"ENSG00000008735",1760.78255031726,2.68668167670043,0.138944430662615,2.01235792122918e-84,3.90727027058501e-83,"MAPK8IP2","protein_coding"
"ENSG00000009413",1883.80420621343,-1.1280524623943,0.0765726529364053,4.17323216880146e-50,3.20055536809129e-49,"REV3L","protein_coding"
"ENSG00000009694",84.2093511785995,-2.23216915041454,0.147668231327587,1.68610480557808e-52,1.38053931406135e-51,"TENM1","protein_coding"
"ENSG00000009709",41.9909747807691,5.35638576026116,0.407516309665466,6.09635599409983e-42,3.68760534691615e-41,"PAX7","protein_coding"
"ENSG00000009724",93.7928025925054,-1.10937194161109,0.111864945721357,3.83271709730793e-24,1.31031599545251e-23,"MASP2","protein_coding"
"ENSG00000009765",117.068849171837,1.20620047007788,0.239281454515786,4.33563576006534e-08,7.71278583799429e-08,"IYD","protein_coding"
"ENSG00000009950",490.617683163235,-3.26850988103506,0.163320449522338,1.52955997772588e-90,3.5127711684908e-89,"MLXIPL","protein_coding"
"ENSG00000010030",255.69892869351,1.40060288978994,0.115099281982848,3.61924827375882e-35,1.78512819925157e-34,"ETV7","protein_coding"
"ENSG00000010282",9.56766916447008,-2.62971042560264,0.226046776559345,2.23375912796604e-32,1.01492850634765e-31,"HHATL","protein_coding"
